controller,error_provider,route_shape,route_min_length_m,route_length_tolerance,noise_lateral_std,noise_heading_std_deg,time,x,y,speed,speed_error,e_y,e_psi,abs_e_y,abs_e_psi,steer,steer_delta,throttle,brake,target_speed,route_index,closest_route_index,route_error,road_option,target_x,target_y,target_yaw,lqr_q_ey,lqr_q_ey_dot,lqr_q_epsi,lqr_q_epsi_dot,lqr_r,lqr_kp_long,lqr_ki_long,lqr_kd_long,lqr_max_steer,lqr_max_steer_rate,mpc_horizon,mpc_q_y,mpc_q_psi,mpc_r_steer,mpc_r_steer_rate,mpc_kp_long,mpc_ki_long,mpc_kd_long,mpc_max_steer,mpc_max_steer_rate,pid_lat_kp,pid_lat_ki,pid_lat_kd,pid_long_kp,pid_long_ki,pid_long_kd,pid_max_throttle,pid_max_brake
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,234.2152711302042,110.15615844726562,-9.806112289428711,11.97780103014011,1.911087858748779,0.20363611104243579,0.02339866649549105,0.20363611104243579,0.02339866649549105,-0.0012675829930230975,0.024718853761442006,0.48972442746162415,0.0,13.88888888888889,1054,1048,4.446202278137207,RoadOption.STRAIGHT,109.9512939453125,-20.196910858154297,4.720662889259348,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,234.26527113094926,110.16824340820312,-10.405149459838867,11.987662115480664,1.9012267734082258,0.20784010783457663,0.022606908703409978,0.20784010783457663,0.022606908703409978,-0.003049110062420368,-0.0017815270693972707,0.440658837556839,0.0,13.88888888888889,1055,1049,4.857888698577881,RoadOption.STRAIGHT,109.96086120605469,-21.182151794433594,4.72346506735833,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,234.31527113169432,110.17973327636719,-11.004260063171387,11.981421537871881,1.907467351017008,0.2235137335692037,0.020615796314412904,0.2235137335692037,0.020615796314412904,-0.033377185463905334,-0.030328075401484966,0.48711642622947693,0.0,13.88888888888889,1055,1050,5.25696325302124,RoadOption.STRAIGHT,109.96086120605469,-21.182151794433594,4.72346506735833,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,234.36527113243937,110.18806457519531,-11.603450775146484,11.98838609584615,1.9005027930427385,0.2336038201392548,0.017408018781411627,0.2336038201392548,0.017408018781411627,0.007997527718544006,0.04137471318244934,0.448609858751297,0.0,13.88888888888889,1056,1050,4.65890645980835,RoadOption.STRAIGHT,109.97312927246094,-22.167362213134766,4.726267778089529,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,234.41527113318443,110.19574737548828,-12.20266342163086,11.982542789396934,1.9063460994919552,0.2558091319187377,0.012406202780079312,0.2558091319187377,0.012406202780079312,0.002956138923764229,-0.0050413887947797775,0.48575741052627563,0.0,13.88888888888889,1057,1051,5.044938087463379,RoadOption.STRAIGHT,109.98428344726562,-23.23737144470215,-1.5702642272090988,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,234.4652711339295,110.20378875732422,-12.802020072937012,11.99264335139963,1.8962455374892588,0.277731875279073,0.009049021909925514,0.277731875279073,0.009049021909925514,-0.03368062525987625,-0.03663676418364048,0.4388924539089203,0.0,13.88888888888889,1057,1052,5.430728435516357,RoadOption.STRAIGHT,109.98428344726562,-23.23737144470215,-1.5702642272090988,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,234.51527113467455,110.20890045166016,-13.401384353637695,11.984163414985328,1.9047254739035608,0.2812435187813304,0.006582402108294083,0.2812435187813304,0.006582402108294083,-0.008965442888438702,0.02471518237143755,0.49278342723846436,0.0,13.88888888888889,1058,1052,4.832437515258789,RoadOption.STRAIGHT,109.97050476074219,-24.370464324951172,-1.5956368287045561,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,234.5652711354196,110.2121353149414,-14.000829696655273,11.993533961594684,1.8953549272942052,0.29610626947956653,0.0007660582875610444,0.29610626947956653,0.0007660582875610444,-0.010359358973801136,-0.0013939160853624344,0.44074055552482605,0.0,13.88888888888889,1058,1053,5.217682361602783,RoadOption.STRAIGHT,109.97050476074219,-24.370464324951172,-1.5956368287045561,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,234.61527113616467,110.21434020996094,-14.600337028503418,11.987272495691522,1.9016163931973669,0.295031124461526,-0.0017309215504974773,0.295031124461526,0.0017309215504974773,-0.02521214261651039,-0.014852783642709255,0.48588770627975464,0.0,13.88888888888889,1059,1053,4.619194984436035,RoadOption.STRAIGHT,109.92799377441406,-25.50284194946289,-1.6210095633580681,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,234.66527113690972,110.214111328125,-15.199921607971191,11.995526224595135,1.893362664293754,0.30415254892414595,-0.007887084726323934,0.30415254892414595,0.007887084726323934,-0.006305147428065538,0.018906995188444853,0.4434293508529663,0.0,13.88888888888889,1059,1054,5.003896236419678,RoadOption.STRAIGHT,109.92799377441406,-25.50284194946289,-1.6210095633580681,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,234.71527113765478,110.21249389648438,-15.799522399902344,11.989058706627358,1.8998301822615318,0.29757418693560056,-0.010858107238416181,0.29757418693560056,0.010858107238416181,-0.03772364929318428,-0.03141850186511874,0.4860716760158539,0.0,13.88888888888889,1060,1054,4.405139446258545,RoadOption.STRAIGHT,109.85675811767578,-26.633777618408203,-1.64638229801158,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,234.76527113839984,110.20767211914062,-16.39912223815918,11.99566803242898,1.8932208564599087,0.2997719420598525,-0.017924006242615143,0.2997719420598525,0.017924006242615143,0.0015530938981100917,0.03927674319129437,0.44800248742103577,0.0,13.88888888888889,1060,1055,4.789393424987793,RoadOption.STRAIGHT,109.85675811767578,-26.633777618408203,-1.64638229801158,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,234.8152711391449,110.20164489746094,-16.99871826171875,11.989823071489816,1.899065817399073,0.2871040481680575,-0.021234848109801696,0.2871040481680575,0.021234848109801696,-0.05072261765599251,-0.0522757115541026,0.4841603636741638,0.0,13.88888888888889,1061,1055,4.190357685089111,RoadOption.STRAIGHT,109.75686645507812,-27.762540817260742,-1.6717548995070375,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,234.86527113988996,110.19165802001953,-17.59821319580078,11.994154050649728,1.8947348382391613,0.2819199603740342,-0.029093969644679696,0.2819199603740342,0.029093969644679696,0.007493854034692049,0.05821647169068456,0.45471492409706116,0.0,13.88888888888889,1061,1056,4.574372291564941,RoadOption.STRAIGHT,109.75686645507812,-27.762540817260742,-1.6717548995070375,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,234.915271140635,110.18047332763672,-18.197689056396484,11.989266585762063,1.8996223031268258,0.2624166080779665,-0.032834113079586835,0.2624166080779665,0.032834113079586835,-0.062402065843343735,-0.06989591987803578,0.4816018044948578,0.0,13.88888888888889,1062,1056,3.9750850200653076,RoadOption.STRAIGHT,109.62835693359375,-28.88840675354004,-1.6971275010024949,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,234.96527114138007,110.16487884521484,-18.797000885009766,11.991930564739556,1.8969583241493329,0.18295809160734322,-0.025083115884966034,0.18295809160734322,0.025083115884966034,0.010352491401135921,0.07275455724447966,0.45987167954444885,0.0,13.88888888888889,1062,1057,4.444041728973389,RoadOption.STRAIGHT,109.62835693359375,-28.88840675354004,-1.6971275010024949,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,235.01527114212513,110.14755249023438,-19.39625358581543,11.988201688753918,1.9006872001349713,0.1653128769808392,-0.02955296545855468,0.1653128769808392,0.02955296545855468,-0.07085622847080231,-0.08120871987193823,0.47859203815460205,0.0,13.88888888888889,1063,1057,3.8445868492126465,RoadOption.STRAIGHT,109.4713363647461,-30.010652542114258,-1.7225001024979523,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,235.0652711428702,110.12564086914062,-19.99530029296875,11.98982485893919,1.8990640299496988,0.04641815358653327,-0.010336660296978994,0.04641815358653327,0.010336660296978994,0.012788014486432076,0.08364424295723438,0.46324920654296875,0.0,13.88888888888889,1063,1058,4.377913951873779,RoadOption.STRAIGHT,109.4713363647461,-30.010652542114258,-1.7225001024979523,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,235.11527114361525,110.1015625,-20.59423065185547,11.98677848313022,1.9021104057586697,0.03722341356813616,-0.015414110073269427,0.03722341356813616,0.015414110073269427,-0.07962998747825623,-0.0924180019646883,0.476994127035141,0.0,13.88888888888889,1064,1058,3.778507709503174,RoadOption.STRAIGHT,109.28589630126953,-31.128549575805664,-1.7478727039934097,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,235.1652711443603,110.07269287109375,-21.192888259887695,11.98683653756178,1.902052351327109,-0.07180907615970603,0.0033225597759827252,0.07180907615970603,0.0033225597759827252,-0.08000160753726959,-0.0003716200590133667,0.46828895807266235,0.0,13.88888888888889,1065,1059,4.312382221221924,RoadOption.STRAIGHT,109.0721435546875,-32.24138259887695,-1.773245305488867,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,235.21527114510536,110.03488159179688,-21.79074478149414,11.978992912578605,1.9098959763102847,-0.1881019850350523,0.017284581264886967,0.1881019850350523,0.017284581264886967,0.019998392090201378,0.09999999962747097,0.4921392500400543,0.0,13.88888888888889,1065,1060,4.846307754516602,RoadOption.STRAIGHT,109.0721435546875,-32.24138259887695,-1.773245305488867,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,235.26527114585042,109.99543762207031,-22.38873291015625,11.990729304823603,1.8981595840652865,-0.18227684547993378,0.009475660316556223,0.18227684547993378,0.009475660316556223,-0.07622173428535461,-0.09622012637555599,0.43473321199417114,0.0,13.88888888888889,1066,1060,4.247309684753418,RoadOption.STRAIGHT,108.83023834228516,-33.34843826293945,-1.798618040142379,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,235.31527114659548,109.95176696777344,-22.98638153076172,11.980690051628118,1.9081988372607714,-0.287467422463651,0.02754387673219938,0.287467422463651,0.02754387673219938,0.0162531528621912,0.09247488714754581,0.497913658618927,0.0,13.88888888888889,1066,1061,4.780134677886963,RoadOption.STRAIGHT,108.83023834228516,-33.34843826293945,-1.798618040142379,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,235.36527114734054,109.90528106689453,-23.583852767944336,11.989984394698848,1.8989044941900417,-0.2734991917499492,0.021827534610398658,0.2734991917499492,0.021827534610398658,-0.08374685049057007,-0.10000000335276127,0.44173482060432434,0.0,13.88888888888889,1067,1061,4.181323051452637,RoadOption.STRAIGHT,108.5603256225586,-34.448997497558594,-1.823990774795891,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,235.4152711480856,109.8538818359375,-24.180728912353516,11.97675173893608,1.9121371499528088,-0.3694181471931337,0.04046220538990086,0.3694181471931337,0.04046220538990086,0.006328202318400145,0.09007505280897021,0.5077216029167175,0.0,13.88888888888889,1067,1062,4.713077068328857,RoadOption.STRAIGHT,108.5603256225586,-34.448997497558594,-1.823990774795891,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,235.46527114883065,109.79887390136719,-24.777307510375977,11.9877263406235,1.9011625482653898,-0.3488215485342949,0.03416063361855537,0.3488215485342949,0.03416063361855537,-0.09367179870605469,-0.10000000102445483,0.4375268816947937,0.0,13.88888888888889,1068,1062,4.1146345138549805,RoadOption.STRAIGHT,108.26256561279297,-35.5423583984375,-1.8493633762913484,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,235.5152711495757,109.73819732666016,-25.373165130615234,11.973696902908477,1.915191985980412,-0.4370328916805828,0.05152417760976302,0.4370328916805828,0.05152417760976302,0.006328202318400145,0.10000000102445483,0.5106246471405029,0.0,13.88888888888889,1068,1063,4.645159721374512,RoadOption.STRAIGHT,108.26256561279297,-35.5423583984375,-1.8493633762913484,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,235.56527115032077,109.67362213134766,-25.968631744384766,11.984967289552948,1.9039215993359413,-0.41087800465063706,0.044063198657851466,0.41087800465063706,0.044063198657851466,-0.09367179870605469,-0.10000000102445483,0.43730565905570984,0.0,13.88888888888889,1069,1063,4.047080039978027,RoadOption.STRAIGHT,107.93716430664062,-36.6278076171875,-1.8747359777868058,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,235.61527115106583,109.60347747802734,-26.5633487701416,11.971940067023066,1.916948821865823,-0.49155606156113263,0.06085496196301898,0.49155606156113263,0.06085496196301898,0.006328202318400145,0.10000000102445483,0.5082049369812012,0.0,13.88888888888889,1069,1064,4.576234340667725,RoadOption.STRAIGHT,107.93716430664062,-36.6278076171875,-1.8747359777868058,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,235.66527115181088,109.52935028076172,-27.157623291015625,11.983473763429235,1.9054151254596547,-0.459841226904925,0.053114217938595054,0.459841226904925,0.053114217938595054,-0.09367179870605469,-0.10000000102445483,0.4368969798088074,0.0,13.88888888888889,1070,1064,3.9783825874328613,RoadOption.STRAIGHT,107.58434295654297,-37.704654693603516,-1.9001085792822632,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,235.71527115255594,109.4495849609375,-27.75104522705078,11.970297357104853,1.9185915317840365,-0.5331342135939334,0.0697701600281686,0.5331342135939334,0.0697701600281686,0.006328202318400145,0.10000000102445483,0.5089840888977051,0.0,13.88888888888889,1070,1065,4.506173133850098,RoadOption.STRAIGHT,107.58434295654297,-37.704654693603516,-1.9001085792822632,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,235.765271153301,109.36581420898438,-28.34394645690918,11.981759569020175,1.907129319868714,-0.49598012904189337,0.06196443487314607,0.49598012904189337,0.06196443487314607,-0.09367179870605469,-0.10000000102445483,0.43747425079345703,0.0,13.88888888888889,1071,1065,3.908484935760498,RoadOption.STRAIGHT,107.20430755615234,-38.7722053527832,-1.9254813139357752,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,235.81527115404606,109.2763442993164,-28.935895919799805,11.96859610372748,1.9202927851614096,-0.5620205427680479,0.07859081587461958,0.5620205427680479,0.07859081587461958,-0.0002908625756390393,0.09338093613041565,0.5093221068382263,0.0,13.88888888888889,1071,1066,4.4350361824035645,RoadOption.STRAIGHT,107.20430755615234,-38.7722053527832,-1.9254813139357752,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,235.86527115479112,109.18248748779297,-29.52721405029297,11.980785153100754,1.908103735788135,-0.5198993755153851,0.07045752190551813,0.5198993755153851,0.07045752190551813,-0.10029086470603943,-0.10000000213040039,0.4356534779071808,0.0,13.88888888888889,1072,1066,3.837425947189331,RoadOption.STRAIGHT,106.79730987548828,-39.829769134521484,-1.9508539154312325,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,235.91527115553617,109.08363342285156,-30.11769676208496,11.968729474455767,1.9201594144331224,-0.5783581824731814,0.08749549445346361,0.5783581824731814,0.08749549445346361,-0.14870640635490417,-0.048415541648864746,0.5061909556388855,0.0,13.88888888888889,1073,1067,4.362799644470215,RoadOption.STRAIGHT,106.36360931396484,-40.87666702270508,-1.97622651692669,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,235.96527115628123,108.97113800048828,-30.704620361328125,11.947419624092687,1.9414692647962024,-0.6490153515012915,0.09635982614179195,0.6490153515012915,0.09635982614179195,-0.04870640113949776,0.10000000521540642,0.5367908477783203,0.0,13.88888888888889,1073,1068,4.889354705810547,RoadOption.STRAIGHT,106.36360931396484,-40.87666702270508,-1.97622651692669,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,236.0152711570263,108.85002899169922,-31.28986930847168,11.959770665453771,1.9291182234351183,-0.6045249491642566,0.07925647298908522,0.6045249491642566,0.07925647298908522,-0.07080397009849548,-0.022097568958997726,0.43982309103012085,0.0,13.88888888888889,1074,1068,4.29287576675415,RoadOption.STRAIGHT,105.90350341796875,-41.912227630615234,-2.001599251580202,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,236.06527115777135,108.72227478027344,-31.8746395111084,11.979641557916247,1.9092473309726419,-0.673410933368945,0.08976424138610195,0.673410933368945,0.08976424138610195,0.029196029528975487,0.09999999962747097,0.41439592838287354,0.0,13.88888888888889,1074,1069,4.817573070526123,RoadOption.STRAIGHT,105.90350341796875,-41.912227630615234,-2.001599251580202,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,236.1152711585164,108.59268951416016,-32.459259033203125,11.973371052464874,1.9155178364240157,-0.6220907734463519,0.08119325689184542,0.6220907734463519,0.08119325689184542,-0.07080397009849548,-0.09999999962747097,0.4889713525772095,0.0,13.88888888888889,1075,1069,4.219776630401611,RoadOption.STRAIGHT,105.41726684570312,-42.9357795715332,-2.026971986233714,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,236.16527115926147,108.4587173461914,-33.04266357421875,11.970656565283477,1.9182323236054124,-0.6802622298611288,0.09967080116703286,0.6802622298611288,0.09967080116703286,-0.027286557480692863,0.04351741261780262,0.47961166501045227,0.0,13.88888888888889,1075,1070,4.743278980255127,RoadOption.STRAIGHT,105.41726684570312,-42.9357795715332,-2.026971986233714,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
pid,ground_truth,straight,1700.0,0.05,0.1,1.0,236.21527116000652,108.31888580322266,-33.624534606933594,11.96738093839001,1.9215079504988797,-0.6244073025576382,0.09199557090542454,0.6244073025576382,0.09199557090542454,-0.12728655338287354,-0.09999999590218067,0.4819034934043884,0.0,13.88888888888889,1076,1070,4.1457133293151855,RoadOption.STRAIGHT,104.90521240234375,-43.9466667175293,-2.052344454571117,7.5,0.35,10.0,0.25,1.2,0.6,0.01,0.06,0.65,0.3,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.22,0.01,0.14,1.0,0.28
