controller,error_provider,route_shape,route_min_length_m,route_length_tolerance,noise_lateral_std,noise_heading_std_deg,time,x,y,speed,speed_error,e_y,e_psi,abs_e_y,abs_e_psi,steer,steer_delta,throttle,brake,target_speed,speed_plan_risk,speed_plan_reason,route_index,closest_route_index,route_error,road_option,target_x,target_y,target_yaw,lqr_q_ey,lqr_q_ey_dot,lqr_q_epsi,lqr_q_epsi_dot,lqr_r,lqr_kp_long,lqr_ki_long,lqr_kd_long,lqr_max_steer,lqr_max_steer_rate,lqr_derivative_alpha,lqr_curvature_alpha,lqr_feedforward_gain,mpc_horizon,mpc_q_y,mpc_q_psi,mpc_r_steer,mpc_r_steer_rate,mpc_kp_long,mpc_ki_long,mpc_kd_long,mpc_max_steer,mpc_max_steer_rate,pid_lat_kp,pid_lat_ki,pid_lat_kd,pid_long_kp,pid_long_ki,pid_long_kd,pid_max_throttle,pid_max_brake
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,31.96539321169257,-62.98741912841797,23.522382736206055,13.890207702401398,-0.1625118765488729,-1.6340306364480581,0.13925356418596246,1.6340306364480581,0.13925356418596246,-0.1895100176334381,-0.04852183163166046,0.0,0.25712981820106506,13.727695825852525,1.0,lateral_error_rate,340,335,5.077085494995117,RoadOption.STRAIGHT,-53.06081771850586,20.831972122192383,-0.6460949978361831,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,32.01539321243763,-62.31916427612305,23.372888565063477,13.570031406671877,0.3326644191806487,-1.5503021334218008,0.10901811376380444,1.5503021334218008,0.10901811376380444,-0.08741432428359985,0.10209569334983826,0.8438102006912231,0.0,13.902695825852526,0.7665204082253959,curvature,341,335,4.408871650695801,RoadOption.STRAIGHT,-52.198326110839844,20.13957405090332,-0.7067813151231729,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,32.06539321318269,-61.66917037963867,23.20906639099121,13.312610179619671,0.1400856462328548,-1.7268760651307271,0.1406509747441973,1.7268760651307271,0.1406509747441973,-0.09877021610736847,-0.011355891823768616,0.0,0.09704313427209854,13.452695825852526,1.0,lateral_error_rate,342,336,4.791117191314697,RoadOption.STRAIGHT,-51.379417419433594,19.396142959594727,-0.7674676324101628,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,32.115393213927746,-61.03451919555664,23.033288955688477,13.07556192785667,-0.07286610200414323,-1.9014418655015644,0.17626258174841203,1.9014418655015644,0.17626258174841203,-0.1401335597038269,-0.041363343596458435,0.0,0.24929818511009216,13.002695825852527,1.0,lateral_error_rate,342,337,5.177248477935791,RoadOption.STRAIGHT,-51.379417419433594,19.396142959594727,-0.7674676324101628,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,32.165393214672804,-60.417762756347656,22.843265533447266,12.79467808990637,0.38301773594615796,-1.7953348147492254,0.15089394170507608,1.7953348147492254,0.15089394170507608,0.008616563864052296,0.1487501235678792,0.8268712759017944,0.0,13.177695825852528,0.7665430387294313,curvature,343,337,4.548189640045166,RoadOption.STRAIGHT,-50.64934158325195,18.6720027923584,-0.7836394783925872,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,32.21539321541786,-59.81684112548828,22.646448135375977,12.557767034013722,0.1699287918388066,-1.9483209303335447,0.19223415801686272,1.9483209303335447,0.19223415801686272,-0.07705575972795486,-0.08567232359200716,0.0,0.10374946147203445,12.727695825852528,1.0,lateral_error_rate,344,338,4.9487786293029785,RoadOption.STRAIGHT,-49.94099426269531,17.966140747070312,-0.7836394783925872,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,32.26539321616292,-59.22947311401367,22.44412612915039,12.332589031511198,-0.05489320565866862,-2.0982764227788455,0.23884683407576057,2.0982764227788455,0.23884683407576057,-0.18093882501125336,-0.10388306528329849,0.0,0.2527497708797455,12.277695825852529,1.0,lateral_error_rate,344,339,5.354961395263672,RoadOption.STRAIGHT,-49.94099426269531,17.966140747070312,-0.7836394783925872,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,32.31539321690798,-58.660057067871094,22.23005485534668,12.050151267063521,0.40254455878900863,-1.962076691245695,0.22028959470495213,1.962076691245695,0.22028959470495213,-0.20834964513778687,-0.02741082012653351,0.8404520750045776,0.0,12.45269582585253,0.7665352547112225,curvature,345,339,4.757323741912842,RoadOption.STRAIGHT,-49.17405700683594,17.148597717285156,-0.8528995099139509,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,32.365393217653036,-58.11245346069336,22.001089096069336,11.77345387877245,0.22924194708008017,-2.1079830441579857,0.25397838275737294,2.1079830441579857,0.25397838275737294,-0.2773008644580841,-0.06895121932029724,0.0,0.020417965948581696,12.00269582585253,1.0,lateral_error_rate,345,340,5.1851582527160645,RoadOption.STRAIGHT,-49.17405700683594,17.148597717285156,-0.8528995099139509,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,32.415393218398094,-57.5867805480957,21.75539779663086,11.509072701079003,0.6686231247735286,-1.987659530282985,0.21907725719772086,1.987659530282985,0.21907725719772086,-0.20622316002845764,0.07107770442962646,0.9784312844276428,0.0,12.177695825852531,0.7665204082253959,curvature,346,340,4.619205474853516,RoadOption.STRAIGHT,-48.464900970458984,16.275537490844727,-0.9243410032632258,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,32.46539321914315,-57.08180618286133,21.494789123535156,11.295763709021138,0.4319321168313941,-2.1406991180622277,0.24155300521744483,2.1406991180622277,0.24155300521744483,-0.20625276863574982,-2.9608607292175293e-05,0.02513006143271923,0.0,11.727695825852532,1.0,lateral_error_rate,346,341,5.068036079406738,RoadOption.STRAIGHT,-48.464900970458984,16.275537490844727,-0.9243410032632258,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,32.51539321988821,-56.59510803222656,21.220827102661133,11.104373086854574,0.7983227389979586,-2.032978523792544,0.20381677822983502,2.032978523792544,0.20381677822983502,-0.14096133410930634,0.06529143452644348,0.9686623811721802,0.0,11.902695825852533,0.7665636053577937,curvature,347,341,4.5277814865112305,RoadOption.STRAIGHT,-47.81986999511719,15.354084014892578,-0.9957825631915279,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,32.56539322063327,-56.12399673461914,20.93719482421875,10.948468696309073,0.5042271295434606,-2.185181861958938,0.2307344459212155,2.185181861958938,0.2307344459212155,-0.13378076255321503,0.007180571556091309,0.0,0.0003784535510931164,11.452695825852533,1.0,lateral_error_rate,347,342,4.988574504852295,RoadOption.STRAIGHT,-47.81986999511719,15.354084014892578,-0.9957825631915279,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,32.615393221378326,-55.66698455810547,20.645721435546875,10.777884936644307,0.8498108892082268,-2.077636468943129,0.20171774123766184,2.077636468943129,0.20171774123766184,-0.10687728971242905,0.02690347284078598,0.9745870232582092,0.0,11.627695825852534,0.7665430387294313,curvature,348,342,4.465947151184082,RoadOption.STRAIGHT,-47.24225997924805,14.38893985748291,-1.0672240565408029,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,32.665393222123384,-55.22332763671875,20.348020553588867,10.631454005053357,1.1712418207991782,-2.041397498268418,0.19316566518714495,2.041397498268418,0.19316566518714495,-0.10527238994836807,0.0016048997640609741,1.0,0.0,11.802695825852535,0.7665580569210154,curvature,349,343,4.871384620666504,RoadOption.STRAIGHT,-46.73501968383789,13.385025978088379,-1.1386655498900777,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,32.71539322286844,-54.79233932495117,20.04493522644043,10.488022492094895,1.48967333375764,-1.9518681211996562,0.17164865515984973,1.9518681211996562,0.17164865515984973,-0.08851737529039383,0.016755014657974243,1.0,0.0,11.977695825852535,0.7665352547112225,curvature,349,344,5.27796745300293,RoadOption.STRAIGHT,-46.73501968383789,13.385025978088379,-1.1386655498900777,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,32.7653932236135,-54.370819091796875,19.73602294921875,10.441819110014965,1.7108767158375713,-1.873150744484415,0.15266058290369378,1.873150744484415,0.15266058290369378,-0.05592521280050278,0.03259216248989105,1.0,0.0,12.152695825852536,0.7665352547112225,curvature,350,344,4.770307540893555,RoadOption.STRAIGHT,-46.30073165893555,12.347465515136719,-1.2101071098183798,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,32.81539322435856,-53.95375061035156,19.42136001586914,10.467767757685456,1.234928068167081,-2.1049939405007616,0.20666516217372966,2.1049939405007616,0.20666516217372966,-0.11378499120473862,-0.05785977840423584,0.21981845796108246,0.0,11.702695825852537,1.0,lateral_error_rate,350,345,5.292534828186035,RoadOption.STRAIGHT,-46.30073165893555,12.347465515136719,-1.2101071098183798,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,32.86539322510362,-53.53940963745117,19.09625244140625,10.580389530405895,1.297306295446642,-2.0067725241290972,0.19105271317827643,2.0067725241290972,0.19105271317827643,-0.12143657356500626,-0.007651582360267639,0.9032376408576965,0.0,11.877695825852538,0.7665204082253959,curvature,351,345,4.780132293701172,RoadOption.STRAIGHT,-45.94160842895508,11.2815523147583,-1.281548669746682,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,32.915393225848675,-53.12897491455078,18.758365631103516,10.671944485470497,0.7557513403820408,-2.227417458617648,0.24381526069492576,2.227417458617648,0.24381526069492576,-0.17569328844547272,-0.05425671488046646,0.0,0.14641514420509338,11.427695825852538,1.0,lateral_error_rate,351,346,5.283751010894775,RoadOption.STRAIGHT,-45.94160842895508,11.2815523147583,-1.281548669746682,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,32.96539322659373,-52.72451400756836,18.406221389770508,10.761792839718039,0.8409029861345001,-2.1166849319324244,0.2206056120578035,2.1166849319324244,0.2206056120578035,-0.1600482016801834,0.015645086765289307,0.6567237377166748,0.0,11.602695825852539,0.7665636053577937,curvature,352,346,4.762784957885742,RoadOption.STRAIGHT,-45.65949249267578,10.192724227905273,-1.352990229674984,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,33.01539322733879,-52.32793426513672,18.040796279907227,10.810912568107515,0.3417832577450248,-2.321940455936395,0.26546356456396225,2.321940455936395,0.26546356456396225,-0.19358918070793152,-0.03354097902774811,0.0,0.3438737094402313,11.15269582585254,1.0,lateral_error_rate,352,347,5.247958660125732,RoadOption.STRAIGHT,-45.65949249267578,10.192724227905273,-1.352990229674984,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,33.06539322808385,-51.94138717651367,17.66221809387207,10.831972723872324,0.4957231019802162,-2.2034443692610752,0.2357825676360017,2.2034443692610752,0.2357825676360017,-0.16074179112911224,0.032847389578819275,0.5321616530418396,0.0,11.32769582585254,0.7665430387294313,curvature,353,347,4.723811149597168,RoadOption.STRAIGHT,-45.455814361572266,9.086535453796387,-1.4244316564452317,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,33.11539322882891,-51.566287994384766,17.27363395690918,10.797006151858103,0.0806896739944385,-2.395231308382854,0.2770211510626881,2.395231308382854,0.2770211510626881,-0.1907087117433548,-0.029966920614242554,0.0,0.39962631464004517,10.877695825852541,1.0,lateral_error_rate,353,348,5.1979498863220215,RoadOption.STRAIGHT,-45.455814361572266,9.086535453796387,-1.4244316564452317,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,33.165393229573965,-51.20476531982422,16.875404357910156,10.735923977489836,0.31677184836270555,-2.2707551476393717,0.24580584045170584,2.2707551476393717,0.24580584045170584,-0.1578381061553955,0.03287060558795929,0.5233617424964905,0.0,11.052695825852542,0.7665580569210154,curvature,354,348,4.6780290603637695,RoadOption.STRAIGHT,-45.33161926269531,7.968629360198975,-1.4958732163735338,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,33.21539323031902,-50.857948303222656,16.470745086669922,10.624835215148,-0.022139389295457335,-2.4516104646468833,0.28681312833771866,2.4516104646468833,0.28681312833771866,-0.1930834800004959,-0.0352453738451004,0.0,0.36998820304870605,10.602695825852543,1.0,lateral_error_rate,354,349,5.149777412414551,RoadOption.STRAIGHT,-45.33161926269531,7.968629360198975,-1.4958732163735338,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,33.26539323106408,-50.52764892578125,16.059797286987305,10.498269993777347,0.2794258320751961,-2.323781390571288,0.25587119121263324,2.323781390571288,0.25587119121263324,-0.12345312535762787,0.06963035464286804,0.5795337557792664,0.0,10.777695825852543,0.7665352547112225,curvature,355,349,4.6409525871276855,RoadOption.STRAIGHT,-45.28753662109375,6.844710350036621,-1.567314776301836,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,33.31539323180914,-50.212406158447266,15.646302223205566,10.350215901954261,0.20533965360129613,-2.4957503770202623,0.2991470262942024,2.4957503770202623,0.2991470262942024,-0.14533354341983795,-0.021880418062210083,0.08430037647485733,0.0,10.555555555555557,1.0,lateral_error_rate,355,350,5.116983890533447,RoadOption.STRAIGHT,-45.28753662109375,6.844710350036621,-1.567314776301836,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,33.3653932325542,-49.91134262084961,15.230181694030762,10.229376707065734,0.5011788484898236,-2.3609160498484947,0.2732473186399913,2.3609160498484947,0.2732473186399913,-0.05762037634849548,0.08771316707134247,0.7057143449783325,0.0,10.730555555555558,0.7665204082253959,curvature,356,350,4.620234966278076,RoadOption.STRAIGHT,-45.290069580078125,5.833544731140137,-1.5736103559607288,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,33.415393233299255,-49.62092208862305,14.814407348632812,10.0935283947966,0.4620271607589572,-2.518789790534079,0.3241685565789605,2.518789790534079,0.3241685565789605,-0.08629637956619263,-0.028676003217697144,0.28023427724838257,0.0,10.555555555555557,1.0,heading_error,357,351,5.100825309753418,RoadOption.STRAIGHT,-45.29288101196289,4.833548545837402,-1.5736103559607288,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,33.46539323404431,-49.339935302734375,14.398856163024902,9.99768280036788,0.5578727551876774,-2.6845932533156436,0.37900417526715513,2.6845932533156436,0.37900417526715513,-0.14510229229927063,-0.058805912733078,0.4997383654117584,0.0,10.555555555555557,1.0,lateral_error,357,352,5.589025974273682,RoadOption.STRAIGHT,-45.29288101196289,4.833548545837402,-1.5736103559607288,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,33.51539323478937,-49.07190704345703,13.981563568115234,9.878883966927084,0.6766715886284729,-2.513069416914796,0.36071338516340923,2.513069416914796,0.36071338516340923,-0.12298347055912018,0.02211882174015045,0.5985615253448486,0.0,10.555555555555557,1.0,heading_error,358,352,5.099008083343506,RoadOption.STRAIGHT,-45.29569625854492,3.833552598953247,-1.5736103559607288,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,33.56539323553443,-48.81587219238281,13.561097145080566,9.837757943496735,0.7177976120588223,-2.671549512182612,0.4119769724605078,2.671549512182612,0.4119769724605078,-0.1794194132089615,-0.05643594264984131,0.5300297737121582,0.0,10.555555555555557,1.0,lateral_error,358,353,5.5956854820251465,RoadOption.STRAIGHT,-45.29569625854492,3.833552598953247,-1.5736103559607288,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,33.61539323627949,-48.572265625,13.135791778564453,9.793806299681137,0.7617492558744203,-2.492575294147,0.3890171283336352,2.492575294147,0.3890171283336352,-0.18722830712795258,-0.007808893918991089,0.5597915053367615,0.0,10.555555555555557,1.0,heading_error,359,353,5.1096720695495605,RoadOption.STRAIGHT,-45.29851150512695,2.8335564136505127,-1.5736103559607288,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,33.665393237024546,-48.34263229370117,12.703818321228027,9.796358862473522,0.7591966930820355,-2.6481226057115235,0.4335186167278864,2.6481226057115235,0.4335186167278864,-0.224958136677742,-0.03772982954978943,0.502454936504364,0.0,10.555555555555557,1.0,lateral_error,359,354,5.611436367034912,RoadOption.STRAIGHT,-45.29851150512695,2.8335564136505127,-1.5736103559607288,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,33.715393237769604,-48.12800216674805,12.264602661132812,9.78475651205682,0.7707990434987373,-2.4669712317380332,0.40280204961004884,2.4669712317380332,0.40280204961004884,-0.21086136996746063,0.014096766710281372,0.5264022350311279,0.0,10.555555555555557,1.0,heading_error,360,354,5.12592887878418,RoadOption.STRAIGHT,-45.301326751708984,1.833560585975647,-1.5736103559607288,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,33.76539323851466,-47.92844009399414,11.817770957946777,9.812142590168609,0.7434129653869483,-2.623573540831246,0.4410827265930113,2.623573540831246,0.4410827265930113,-0.2317287176847458,-0.020867347717285156,0.4631844758987427,0.0,10.555555555555557,1.0,lateral_error,360,355,5.630782127380371,RoadOption.STRAIGHT,-45.301326751708984,1.833560585975647,-1.5736103559607288,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,33.81539323925972,-47.74453353881836,11.363629341125488,9.814383642203028,0.7411719133525292,-2.4412492140136344,0.40618825893608435,2.4412492140136344,0.40618825893608435,-0.20935988426208496,0.022368833422660828,0.4920138716697693,0.0,10.555555555555557,1.0,heading_error,361,355,5.14368200302124,RoadOption.STRAIGHT,-45.30413818359375,0.8335644006729126,-1.5736103559607288,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,33.86539324000478,-47.57594299316406,10.902450561523438,9.848008812497474,0.7075467430580833,-2.300128392470235,0.37719469046450094,2.300128392470235,0.37719469046450094,-0.1816440224647522,0.027715861797332764,0.43417784571647644,0.0,10.555555555555557,1.0,heading_error,361,356,5.560488224029541,RoadOption.STRAIGHT,-45.30413818359375,0.8335644006729126,-1.5736103559607288,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
lqr,ground_truth,curvy,3000.0,0.05,0.1,1.0,33.915393240749836,-47.42063903808594,10.435277938842773,9.862552768999247,0.6930027865563098,-2.1435104166484362,0.343951648999532,2.1435104166484362,0.343951648999532,-0.15174129605293274,0.029902726411819458,0.44834890961647034,0.0,10.555555555555557,1.0,heading_error,362,356,5.071023464202881,RoadOption.STRAIGHT,-45.30695343017578,-0.16643132269382477,-1.5736103559607288,2.8,1.2,4.5,3.0,10.0,0.6,0.01,0.06,0.55,0.16,0.2,0.35,1.0,12,10.0,14.0,0.9,1.2,0.6,0.01,0.06,0.65,0.3,0.72,0.005,0.38,0.45,0.01,0.1,1.0,0.28
